-1.0,-1.0,1
-1.0,-0.948979591837,1
-1.0,-0.897959183673,1
-1.0,-0.84693877551,1
-1.0,-0.795918367347,1
-1.0,-0.744897959184,1
-1.0,-0.69387755102,1
-1.0,-0.642857142857,1
-1.0,-0.591836734694,1
-1.0,-0.540816326531,1
-1.0,-0.489795918367,1
-1.0,-0.438775510204,1
-1.0,-0.387755102041,1
-1.0,-0.336734693878,1
-1.0,-0.285714285714,1
-1.0,-0.234693877551,1
-1.0,-0.183673469388,1
-1.0,-0.132653061224,1
-1.0,-0.0816326530612,1
-1.0,-0.030612244898,1
-1.0,0.0204081632653,1
-1.0,0.0714285714286,1
-1.0,0.122448979592,1
-1.0,0.173469387755,1
-1.0,0.224489795918,1
-1.0,0.275510204082,1
-1.0,0.326530612245,1
-1.0,0.377551020408,1
-1.0,0.428571428571,1
-1.0,0.479591836735,1
-1.0,0.530612244898,1
-1.0,0.581632653061,1
-1.0,0.632653061224,1
-1.0,0.683673469388,1
-1.0,0.734693877551,1
-1.0,0.785714285714,1
-1.0,0.836734693878,1
-1.0,0.887755102041,1
-1.0,0.938775510204,1
-1.0,0.989795918367,1
-1.0,1.04081632653,1
-1.0,1.09183673469,1
-1.0,1.14285714286,1
-1.0,1.19387755102,1
-1.0,1.24489795918,1
-1.0,1.29591836735,1
-1.0,1.34693877551,1
-1.0,1.39795918367,1
-1.0,1.44897959184,1
-1.0,1.5,1
-0.948979591837,-1.0,1
-0.948979591837,-0.948979591837,1
-0.948979591837,-0.897959183673,1
-0.948979591837,-0.84693877551,1
-0.948979591837,-0.795918367347,1
-0.948979591837,-0.744897959184,1
-0.948979591837,-0.69387755102,1
-0.948979591837,-0.642857142857,1
-0.948979591837,-0.591836734694,1
-0.948979591837,-0.540816326531,1
-0.948979591837,-0.489795918367,1
-0.948979591837,-0.438775510204,1
-0.948979591837,-0.387755102041,1
-0.948979591837,-0.336734693878,1
-0.948979591837,-0.285714285714,1
-0.948979591837,-0.234693877551,1
-0.948979591837,-0.183673469388,1
-0.948979591837,-0.132653061224,1
-0.948979591837,-0.0816326530612,1
-0.948979591837,-0.030612244898,1
-0.948979591837,0.0204081632653,1
-0.948979591837,0.0714285714286,1
-0.948979591837,0.122448979592,1
-0.948979591837,0.173469387755,1
-0.948979591837,0.224489795918,1
-0.948979591837,0.275510204082,1
-0.948979591837,0.326530612245,1
-0.948979591837,0.377551020408,1
-0.948979591837,0.428571428571,1
-0.948979591837,0.479591836735,1
-0.948979591837,0.530612244898,1
-0.948979591837,0.581632653061,1
-0.948979591837,0.632653061224,1
-0.948979591837,0.683673469388,1
-0.948979591837,0.734693877551,1
-0.948979591837,0.785714285714,1
-0.948979591837,0.836734693878,1
-0.948979591837,0.887755102041,1
-0.948979591837,0.938775510204,1
-0.948979591837,0.989795918367,1
-0.948979591837,1.04081632653,1
-0.948979591837,1.09183673469,1
-0.948979591837,1.14285714286,1
-0.948979591837,1.19387755102,1
-0.948979591837,1.24489795918,1
-0.948979591837,1.29591836735,1
-0.948979591837,1.34693877551,1
-0.948979591837,1.39795918367,1
-0.948979591837,1.44897959184,1
-0.948979591837,1.5,1
-0.897959183673,-1.0,1
-0.897959183673,-0.948979591837,1
-0.897959183673,-0.897959183673,1
-0.897959183673,-0.84693877551,1
-0.897959183673,-0.795918367347,1
-0.897959183673,-0.744897959184,1
-0.897959183673,-0.69387755102,1
-0.897959183673,-0.642857142857,1
-0.897959183673,-0.591836734694,1
-0.897959183673,-0.540816326531,1
-0.897959183673,-0.489795918367,1
-0.897959183673,-0.438775510204,1
-0.897959183673,-0.387755102041,1
-0.897959183673,-0.336734693878,1
-0.897959183673,-0.285714285714,1
-0.897959183673,-0.234693877551,1
-0.897959183673,-0.183673469388,1
-0.897959183673,-0.132653061224,1
-0.897959183673,-0.0816326530612,1
-0.897959183673,-0.030612244898,1
-0.897959183673,0.0204081632653,1
-0.897959183673,0.0714285714286,1
-0.897959183673,0.122448979592,1
-0.897959183673,0.173469387755,1
-0.897959183673,0.224489795918,1
-0.897959183673,0.275510204082,1
-0.897959183673,0.326530612245,1
-0.897959183673,0.377551020408,1
-0.897959183673,0.428571428571,1
-0.897959183673,0.479591836735,1
-0.897959183673,0.530612244898,1
-0.897959183673,0.581632653061,1
-0.897959183673,0.632653061224,1
-0.897959183673,0.683673469388,1
-0.897959183673,0.734693877551,1
-0.897959183673,0.785714285714,1
-0.897959183673,0.836734693878,1
-0.897959183673,0.887755102041,1
-0.897959183673,0.938775510204,1
-0.897959183673,0.989795918367,1
-0.897959183673,1.04081632653,1
-0.897959183673,1.09183673469,1
-0.897959183673,1.14285714286,1
-0.897959183673,1.19387755102,1
-0.897959183673,1.24489795918,1
-0.897959183673,1.29591836735,1
-0.897959183673,1.34693877551,1
-0.897959183673,1.39795918367,1
-0.897959183673,1.44897959184,1
-0.897959183673,1.5,1
-0.84693877551,-1.0,1
-0.84693877551,-0.948979591837,1
-0.84693877551,-0.897959183673,1
-0.84693877551,-0.84693877551,1
-0.84693877551,-0.795918367347,1
-0.84693877551,-0.744897959184,1
-0.84693877551,-0.69387755102,1
-0.84693877551,-0.642857142857,1
